sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
1,May,2020,30-39,3472,3472,3472,3472,3472,3472,3472,3472,3472,3472,3472,3472,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54
1,June,2020,30-39,3360,3360,3360,3360,3360,3360,3360,3346,3360,3360,3360,3346,3360,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40100.1,0,0,40100.1,0,0,40100.1,0,0,40100.1,0,0,40100.1,0,0,40100.1,10916.02,276.37,60820.17,0,0,40100.1,0,0,40100.1,0,0,40100.1,10916.02,276.37,60820.17,0,0,40100.1
1,July,2020,30-39,3454,3454,3454,3454,3454,3454,3454,3423,3454,3454,3454,3423,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39008.78,0,0,39008.78,0,0,39008.78,0,0,39008.78,0,0,39008.78,0,0,39008.78,0,0,39362.06,0,0,39008.78,0,0,39008.78,0,0,39008.78,0,0,39362.06,0,0,39008.78
1,August,2020,30-39,3363,3363,3363,3363,3363,3363,3363,3332,3363,3363,3363,3332,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40064.32,0,0,40064.32,0,0,40064.32,0,0,40064.32,0,0,40064.32,0,0,40064.32,0,0,40437.07,0,0,40064.32,0,0,40064.32,0,0,40064.32,0,0,40437.07,0,0,40064.32
1,September,2020,30-39,3237,3237,3237,3237,3237,3237,3237,3207,3237,3237,3237,3207,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41623.83,0,0,41623.83,0,0,41623.83,0,0,41623.83,0,0,41623.83,0,0,41623.83,0,0,42013.2,0,0,41623.83,0,0,41623.83,0,0,41623.83,0,0,42013.2,0,0,41623.83
1,October,2020,30-39,3307,3307,3307,3307,3307,3307,3307,3276,3307,3307,3307,3276,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40742.76,0,0,40742.76,0,0,40742.76,0,0,40742.76,0,0,40742.76,0,0,40742.76,0,0,41128.3,0,0,40742.76,0,0,40742.76,0,0,40742.76,0,0,41128.3,0,0,40742.76
1,November,2020,30-39,3171,3171,3171,3171,3171,3171,3171,3141,3171,3171,3171,3141,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42490.17,0,0,42490.17,0,0,42490.17,0,0,42490.17,0,0,42490.17,0,0,42490.17,0,0,42896,0,0,42490.17,0,0,42490.17,0,0,42490.17,0,0,42896,0,0,42490.17
1,December,2020,30-39,3216,3216,3216,3216,3216,3216,3216,3185,3216,3216,3216,3185,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41895.62,0,0,41895.62,0,0,41895.62,0,0,41895.62,0,0,41895.62,0,0,41895.62,0,0,42303.4,0,0,41895.62,0,0,41895.62,0,0,41895.62,0,0,42303.4,0,0,41895.62
1,January,2021,30-39,3084,3084,3084,3084,3084,3084,3084,3053,3084,3084,3084,3053,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43688.82,0,0,43688.82,0,0,43688.82,0,0,43688.82,0,0,43688.82,0,0,43688.82,0,0,44132.43,0,0,43688.82,0,0,43688.82,0,0,43688.82,0,0,44132.43,0,0,43688.82
1,February,2021,30-39,2694,2694,2694,2694,2694,2694,2694,2666,2694,2694,2694,2666,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50013.48,0,0,50013.48,0,0,50013.48,0,0,50013.48,0,0,50013.48,0,0,50013.48,0,0,50538.76,0,0,50013.48,0,0,50013.48,0,0,50013.48,0,0,50538.76,0,0,50013.48
1,March,2021,30-39,2933,2933,2933,2933,2933,2933,2933,2902,2933,2933,2933,2902,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45938.06,0,0,45938.06,0,0,45938.06,0,0,45938.06,0,0,45938.06,0,0,45938.06,0,0,46428.78,0,0,45938.06,0,0,45938.06,0,0,45938.06,0,0,46428.78,0,0,45938.06
1,April,2021,30-39,2791,2791,2791,2791,2791,2791,2791,2761,2791,2791,2791,2761,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48275.29,0,0,48275.29,0,0,48275.29,0,0,48275.29,0,0,48275.29,0,0,48275.29,0,0,48799.83,0,0,48275.29,0,0,48275.29,0,0,48275.29,0,0,48799.83,0,0,48275.29
1,May,2021,30-39,2701,2701,2701,2701,2701,2701,2701,2670,2701,2701,2701,2670,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,50463.04,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,50463.04,0,0,49883.87
1,June,2021,30-39,2224,2224,2224,2224,2224,2224,2224,2211,2224,2224,2224,2211,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60582.88,0,0,60582.88,0,0,60582.88,0,0,60582.88,0,0,60582.88,0,0,60582.88,0,0,60939.09,0,0,60582.88,0,0,60582.88,0,0,60582.88,0,0,60939.09,0,0,60582.88
0,January,2020,30-39,4310,4310,4310,4310,4310,4310,4310,4310,4310,4310,4310,4310,4310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33,0,0,31261.33
0,February,2020,30-39,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88,0,0,33549.88
0,March,2020,30-39,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13,0,0,31710.13
0,April,2020,30-39,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36,0,0,33375.36
0,May,2020,30-39,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91,0,0,32615.91
0,June,2020,30-39,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5,0,0,33768.5
0,July,2020,30-39,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87,0,0,32718.87
0,August,2020,30-39,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76
0,September,2020,30-39,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32,0,0,34024.32
0,October,2020,30-39,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,4092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76,0,0,32926.76
0,November,2020,30-39,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02,0,0,34171.02
0,December,2020,30-39,3967,3967,3967,3967,3967,3967,3967,3967,3967,3967,3967,3967,3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29,0,0,33964.29
0,January,2021,30-39,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05,0,0,35796.05
0,February,2021,30-39,3288,3288,3288,3288,3288,3288,3288,3288,3288,3288,3288,3288,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2,0,0,40978.2
0,March,2021,30-39,3427,3427,3427,3427,3427,3427,3427,3427,3427,3427,3427,3427,3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11,0,0,39316.11
0,April,2021,30-39,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57,0,0,42503.57
0,May,2021,30-39,3144,3144,3144,3144,3144,3144,3144,3144,3144,3144,3144,3144,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06,0,0,42855.06
0,June,2021,30-39,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53,0,0,54002.53
0,January,2020,40-49,5936,5936,5936,5936,5936,5936,5936,5936,5936,5936,5936,5936,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17,0,0,22698.17
0,February,2020,40-49,5539,5539,5539,5539,5539,5539,5539,5539,5539,5539,5539,5539,5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03,0,0,24325.03
0,March,2020,40-49,5911,5911,5911,5911,5911,5911,5911,5911,5911,5911,5911,5911,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17,0,0,22794.17
0,April,2020,40-49,5690,5690,5690,5690,5690,5690,5690,5690,5690,5690,5690,5690,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49,0,0,23679.49
0,May,2020,40-49,5829,5829,5829,5829,5829,5829,5829,5829,5829,5829,5829,5829,5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83,0,0,23114.83
0,June,2020,40-49,5550,5550,5550,5550,5550,5550,5550,5550,5550,5550,5550,5550,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81,0,0,24276.81
0,July,2020,40-49,5735,5735,5735,5735,5735,5735,5735,5735,5735,5735,5735,5735,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69,0,0,23493.69
0,August,2020,40-49,5730,5730,5730,5730,5730,5730,5730,5730,5730,5730,5730,5730,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19,0,0,23514.19
0,September,2020,40-49,5502,5502,5502,5502,5502,5502,5502,5502,5502,5502,5502,5502,5502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61,0,0,24488.61
0,October,2020,40-49,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45,0,0,23750.45
0,November,2020,40-49,5405,5405,5405,5405,5405,5405,5405,5405,5405,5405,5405,5405,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09,0,0,24928.09
0,December,2020,40-49,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46,0,0,24672.46
0,January,2021,40-49,5231,5231,5231,5231,5231,5231,5231,5231,5231,5231,5231,5231,5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28,0,0,25757.28
1,January,2020,40-49,5718,5718,5718,5718,5718,5718,5718,5687,5718,5718,5718,5687,5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23563.54,0,0,23563.54,0,0,23563.54,0,0,23563.54,0,0,23563.54,0,0,23563.54,0,0,23691.99,0,0,23563.54,0,0,23563.54,0,0,23563.54,0,0,23691.99,0,0,23563.54
1,February,2020,40-49,5313,5313,5313,5313,5313,5313,5313,5284,5313,5313,5313,5284,5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25359.74,0,0,25359.74,0,0,25359.74,0,0,25359.74,0,0,25359.74,0,0,25359.74,0,0,25498.93,0,0,25359.74,0,0,25359.74,0,0,25359.74,0,0,25498.93,0,0,25359.74
1,March,2020,40-49,5631,5631,5631,5631,5631,5631,5631,5600,5631,5631,5631,5600,5631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23927.6,0,0,23927.6,0,0,23927.6,0,0,23927.6,0,0,23927.6,0,0,23927.6,0,0,24060.06,0,0,23927.6,0,0,23927.6,0,0,23927.6,0,0,24060.06,0,0,23927.6
1,April,2020,40-49,5425,5425,5425,5425,5425,5425,5425,5395,5425,5425,5425,5395,5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24836.19,0,0,24836.19,0,0,24836.19,0,0,24836.19,0,0,24836.19,0,0,24836.19,0,0,24974.3,0,0,24836.19,0,0,24836.19,0,0,24836.19,0,0,24974.3,0,0,24836.19
1,May,2020,40-49,5549,5549,5549,5549,5549,5549,5549,5518,5549,5549,5549,5518,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24281.19,0,0,24281.19,0,0,24281.19,0,0,24281.19,0,0,24281.19,0,0,24281.19,0,0,24417.6,0,0,24281.19,0,0,24281.19,0,0,24281.19,0,0,24417.6,0,0,24281.19
1,June,2020,40-49,5340,5340,5340,5340,5340,5340,5340,5310,5340,5340,5340,5310,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25231.52,0,0,25231.52,0,0,25231.52,0,0,25231.52,0,0,25231.52,0,0,25231.52,0,0,25374.07,0,0,25231.52,0,0,25231.52,0,0,25231.52,0,0,25374.07,0,0,25231.52
1,July,2020,40-49,5485,5485,5485,5485,5485,5485,5485,5454,5485,5485,5485,5454,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24704.13,0,0,24564.51,0,0,24564.51,0,0,24564.51,0,0,24704.13,0,0,24564.51
1,August,2020,40-49,5367,5367,5367,5367,5367,5367,5367,5336,5367,5367,5367,5336,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25104.59,0,0,25104.59,0,0,25104.59,0,0,25104.59,0,0,25104.59,0,0,25104.59,0,0,25250.44,0,0,25104.59,0,0,25104.59,0,0,25104.59,0,0,25250.44,0,0,25104.59
1,September,2020,40-49,5127,5127,5127,5127,5127,5127,5127,5097,5127,5127,5127,5097,5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26279.76,0,0,26279.76,0,0,26279.76,0,0,26279.76,0,0,26279.76,0,0,26279.76,0,0,26434.44,0,0,26279.76,0,0,26279.76,0,0,26279.76,0,0,26434.44,0,0,26279.76
1,October,2020,40-49,5236,5236,5236,5236,5236,5236,5236,5205,5236,5236,5236,5205,5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25732.68,0,0,25732.68,0,0,25732.68,0,0,25732.68,0,0,25732.68,0,0,25732.68,0,0,25885.94,0,0,25732.68,0,0,25732.68,0,0,25732.68,0,0,25885.94,0,0,25732.68
1,November,2020,40-49,4978,4978,4978,4978,4978,4978,4978,4948,4978,4978,4978,4948,4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27066.36,0,0,27066.36,0,0,27066.36,0,0,27066.36,0,0,27066.36,0,0,27066.36,0,0,27230.46,0,0,27066.36,0,0,27066.36,0,0,27066.36,0,0,27230.46,0,0,27066.36
1,December,2020,40-49,5021,5021,5021,5021,5021,5021,5021,4990,5021,5021,5021,4990,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26834.56,0,0,26834.56,0,0,26834.56,0,0,26834.56,0,0,26834.56,0,0,26834.56,0,0,27001.27,0,0,26834.56,0,0,26834.56,0,0,26834.56,0,0,27001.27,0,0,26834.56
1,January,2021,40-49,4887,4887,4887,4887,4887,4887,4887,4856,4887,4887,4887,4856,4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27570.35,0,0,27570.35,0,0,27570.35,0,0,27570.35,0,0,27570.35,0,0,27570.35,0,0,27746.36,0,0,27570.35,0,0,27570.35,0,0,27570.35,0,0,27746.36,0,0,27570.35
1,February,2021,40-49,4269,4269,4269,4269,4269,4269,4269,4241,4269,4269,4269,4241,4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31561.57,0,0,31561.57,0,0,31561.57,0,0,31561.57,0,0,31561.57,0,0,31561.57,0,0,31769.94,0,0,31561.57,0,0,31561.57,0,0,31561.57,0,0,31769.94,0,0,31561.57
1,March,2021,40-49,4376,4376,4376,4376,4376,4376,4376,4345,4376,4376,4376,4345,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30789.84,0,0,30789.84,0,0,30789.84,0,0,30789.84,0,0,30789.84,0,0,30789.84,0,0,31009.51,0,0,30789.84,0,0,30789.84,0,0,30789.84,0,0,31009.51,0,0,30789.84
1,April,2021,40-49,4110,4110,4110,4110,4110,4110,4110,4080,4110,4110,4110,4080,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,33023.61,0,0,32782.56,0,0,32782.56,0,0,32782.56,0,0,33023.61,0,0,32782.56
1,May,2021,40-49,4003,4003,4003,4003,4003,4003,4003,3952,4003,4003,4003,3952,4003,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33658.84,0,0,33658.84,0,0,33658.84,0,0,33658.84,0,0,33658.84,0,0,33658.84,9242.16,233.99,51494,0,0,33658.84,0,0,33658.84,0,0,33658.84,9242.16,233.99,51494,0,0,33658.84
1,June,2021,40-49,2890,2890,2890,2890,2890,2890,2890,2860,2890,2890,2890,2860,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46621.56,0,0,46621.56,0,0,46621.56,0,0,46621.56,0,0,46621.56,0,0,46621.56,0,0,47110.6,0,0,46621.56,0,0,46621.56,0,0,46621.56,0,0,47110.6,0,0,46621.56
0,February,2021,40-49,4425,4425,4425,4425,4425,4425,4425,4425,4425,4425,4425,4425,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89,0,0,30448.89
0,March,2021,40-49,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48,0,0,29651.48
0,April,2021,40-49,4244,4244,4244,4244,4244,4244,4244,4244,4244,4244,4244,4244,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48,0,0,31747.48
0,May,2021,40-49,4182,4182,4182,4182,4182,4182,4182,4182,4182,4182,4182,4182,4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15
0,June,2021,40-49,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72,0,0,42570.72
0,January,2020,50-59,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31,0,0,19937.31
0,February,2020,50-59,6302,6302,6302,6302,6302,6302,6302,6302,6302,6302,6302,6302,6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93,0,0,21379.93
0,March,2020,50-59,6705,6705,6705,6705,6705,6705,6705,6705,6705,6705,6705,6705,6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9,0,0,20094.9
0,April,2020,50-59,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64,0,0,20792.64
