sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
0,all_months,all_years,25-29,Moderna,0,204,204,204,204,204,204,204,204,204,204,204,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17
1,all_months,all_years,30-39,Moderna,0,220,220,220,220,220,220,220,220,220,220,220,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83,0,0,612437.83
0,all_months,all_years,30-39,Pfizer,0,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66,0,0,88409.66
1,all_months,all_years,30-39,Pfizer,0,950,950,950,950,950,950,950,950,950,950,950,950,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71,0,0,141827.71
0,all_months,all_years,30-39,Moderna,0,303,303,303,303,303,303,303,303,303,303,303,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33,0,0,444674.33
0,all_months,all_years,30-39,AstraZeneca,0,513,513,513,513,513,513,513,513,513,513,513,513,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9,0,0,262643.9
0,all_months,all_years,30-39,Pfizer,1,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47,0,0,10364332.47
1,all_months,all_years,30-39,Pfizer,1,174,174,174,174,174,174,174,174,174,174,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68,0,0,774346.68
1,all_months,all_years,30-39,AstraZeneca,0,68,68,68,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5
0,all_months,all_years,40-49,Pfizer,0,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3,0,0,61467.3
1,all_months,all_years,40-49,Pfizer,0,1038,1038,1038,1038,1038,1038,1038,983,1038,1038,1038,983,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129803.78,0,0,129803.78,0,0,129803.78,0,0,129803.78,0,0,129803.78,0,0,129803.78,0,0,137066.45,0,0,129803.78,0,0,129803.78,0,0,129803.78,0,0,137066.45,0,0,129803.78
0,all_months,all_years,40-49,AstraZeneca,0,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29,0,0,115455.29
0,all_months,all_years,40-49,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33,0,0,1320944.33
1,all_months,all_years,40-49,AstraZeneca,0,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59
1,all_months,all_years,40-49,Pfizer,1,144,144,144,144,144,144,144,144,144,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9,0,0,935668.9
1,all_months,all_years,40-49,Moderna,0,507,507,507,507,507,507,507,507,507,507,507,507,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11,0,0,265752.11
0,all_months,all_years,40-49,AstraZeneca,1,127,127,127,127,127,127,127,127,127,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92,0,0,1060915.92
0,all_months,all_years,40-49,Moderna,0,252,252,252,252,252,252,252,252,252,252,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94
0,all_months,all_years,40-49,Pfizer,1,154,154,154,154,154,154,154,154,154,154,154,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18,0,0,874911.18
0,all_months,all_years,50-59,Pfizer,0,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74,0,0,29795.74
1,all_months,all_years,50-59,Pfizer,0,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86,0,0,72516.86
0,all_months,all_years,50-59,Pfizer,1,123,123,123,123,123,123,123,123,123,123,123,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25
1,all_months,all_years,50-59,AstraZeneca,0,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02,0,0,97635.02
1,all_months,all_years,50-59,Moderna,0,1090,1090,1090,1090,1090,1090,1090,1066,1090,1090,1090,1066,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123611.3,0,0,123611.3,0,0,123611.3,0,0,123611.3,0,0,123611.3,0,0,123611.3,0,0,126394.3,0,0,123611.3,0,0,123611.3,0,0,123611.3,0,0,126394.3,0,0,123611.3
0,all_months,all_years,50-59,Moderna,0,906,906,906,906,906,906,906,906,906,906,906,906,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59
0,all_months,all_years,50-59,AstraZeneca,0,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12,0,0,113990.12
0,all_months,all_years,50-59,J&J,0,125,125,125,125,125,125,125,125,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58,0,0,1077890.58
1,all_months,all_years,50-59,Pfizer,1,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45,0,0,14970702.45
1,all_months,all_years,50-59,J&J,0,132,132,132,132,132,132,132,132,132,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71
1,all_months,all_years,50-59,AstraZeneca,1,111,111,111,111,111,111,111,111,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74,0,0,1213840.74
0,all_months,all_years,60-69,Moderna,0,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53,0,0,123838.53
0,all_months,all_years,60-69,Pfizer,0,3841,3841,3841,3841,3841,3841,3841,3841,3841,3841,3841,3841,3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45,0,0,35078.45
1,all_months,all_years,60-69,Pfizer,0,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37,0,0,41216.37
1,all_months,all_years,60-69,Moderna,0,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39,0,0,120623.39
0,all_months,all_years,60-69,AstraZeneca,0,1428,1428,1428,1428,1428,1428,1428,1428,1428,1428,1428,1428,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17,0,0,94353.17
0,all_months,all_years,60-69,J&J,0,382,382,382,382,382,382,382,382,382,382,382,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88,0,0,352712.88
1,all_months,all_years,60-69,J&J,0,228,228,228,228,228,228,228,228,228,228,228,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78,0,0,590948.78
1,all_months,all_years,60-69,AstraZeneca,0,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59,0,0,106679.59
1,all_months,all_years,60-69,Pfizer,1,88,88,88,88,88,88,88,69,88,88,88,69,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531094.57,0,0,1531094.57,0,0,1531094.57,0,0,1531094.57,0,0,1531094.57,0,0,1531094.57,0,0,1952700.32,0,0,1531094.57,0,0,1531094.57,0,0,1531094.57,0,0,1952700.32,0,0,1531094.57
0,all_months,all_years,60-69,J&J,1,36,36,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61,0,0,3742675.61
0,all_months,all_years,60-69,AstraZeneca,1,84,84,84,84,84,84,84,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83,0,0,1604003.83
0,all_months,all_years,60-69,Pfizer,1,91,91,91,91,91,91,91,91,91,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92,0,0,1480618.92
1,all_months,all_years,70-79,Pfizer,0,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72,0,0,55492.72
1,all_months,all_years,70-79,AstraZeneca,0,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,2859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08,0,0,47127.08
0,all_months,all_years,70-79,Pfizer,0,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77,0,0,48085.77
0,all_months,all_years,70-79,AstraZeneca,0,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52,0,0,32798.52
1,all_months,all_years,70-79,Moderna,0,653,653,653,653,653,653,653,653,653,653,653,653,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34,0,0,206334.34
1,all_months,all_years,70-79,J&J,0,126,126,126,126,126,126,126,126,126,126,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89,0,0,1069335.89
0,all_months,all_years,70-79,Pfizer,1,70,70,70,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
0,all_months,all_years,70-79,J&J,0,197,197,197,197,197,197,197,197,197,197,197,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,683940.72
0,all_months,all_years,70-79,Moderna,0,584,584,584,584,584,584,584,584,584,584,584,584,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88,0,0,230712.88
1,all_months,all_years,70-79,AstraZeneca,1,86,86,86,86,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42
0,all_months,all_years,80+,Pfizer,0,10491,10491,10491,10491,10491,10491,10491,10491,10491,10491,10491,10491,10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04,0,0,12843.04
1,all_months,all_years,80+,Pfizer,0,8226,8226,8226,8226,8212,8226,8212,8226,8226,8226,8226,8226,8226,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16379.32,0,0,16379.32,0,0,16379.32,4447.76,112.61,24781.33,0,0,16379.32,4447.76,112.61,24781.33,0,0,16379.32,0,0,16379.32,0,0,16379.32,0,0,16379.32,0,0,16379.32,0,0,16379.32
0,all_months,all_years,80+,Pfizer,1,158,158,158,158,158,158,158,158,158,158,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53,0,0,852761.53
0,all_months,all_years,80+,Moderna,0,291,291,291,291,291,291,291,291,291,291,291,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42,0,0,463011.42
both_sexes,all_months,all_years,12-17,Pfizer,0,123,123,123,123,123,123,123,123,123,123,123,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25
both_sexes,all_months,all_years,12-17,Pfizer,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52,0,0,33684080.52
both_sexes,all_months,all_years,18-24,Pfizer,0,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44,0,0,115356.44
both_sexes,all_months,all_years,18-24,Moderna,0,304,304,304,304,304,304,304,304,304,304,304,304,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59
both_sexes,all_months,all_years,18-24,AstraZeneca,0,140,140,140,140,140,140,140,140,140,140,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3,0,0,962402.3
both_sexes,all_months,all_years,18-24,Pfizer,1,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666,0,0,7925666
both_sexes,all_months,all_years,25-29,Moderna,0,282,282,282,282,282,282,282,282,282,282,282,282,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38,0,0,477788.38
both_sexes,all_months,all_years,25-29,Pfizer,0,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46,0,0,123952.46
both_sexes,all_months,all_years,25-29,Pfizer,1,130,130,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25,0,0,1036433.25
both_sexes,all_months,all_years,25-29,AstraZeneca,0,219,219,219,219,219,219,219,219,219,219,219,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35,0,0,615234.35
both_sexes,all_months,all_years,30-39,Moderna,0,523,523,523,523,523,523,523,523,523,523,523,523,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03,0,0,257622.03
both_sexes,all_months,all_years,30-39,Pfizer,0,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92,0,0,54460.92
both_sexes,all_months,all_years,30-39,AstraZeneca,0,581,581,581,581,581,581,581,581,581,581,581,581,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17,0,0,231904.17
both_sexes,all_months,all_years,30-39,Pfizer,1,187,187,187,187,187,187,187,187,187,187,187,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09,0,0,720515.09
